event_id,session_id,session_date,session_type,opponent,game_minute,shooter_role,shot_type,velocity_kmh,target_y,target_z,reaction_time_ms,acceleration_g,technique,heart_rate,outcome
evt_00839,S_030,2024-01-22,GAME,VITORIA SC,40,LB,BOUNCE,109,2.65,0.37,474,1.72,SPLIT,163,GOAL
evt_00840,S_030,2024-01-22,GAME,VITORIA SC,43,PV,7M,87,2.6,0.34,418,1.19,BASIC,152,GOAL
evt_00841,S_030,2024-01-22,GAME,VITORIA SC,46,CB,LOB,75,0.5,1.62,499,2.3,SPLIT,146,GOAL
evt_00842,S_030,2024-01-22,GAME,VITORIA SC,49,RW,BOUNCE,97,1.62,0.71,222,3.55,KICK,150,SAVE
evt_00843,S_030,2024-01-22,GAME,VITORIA SC,51,RW,HIP,79,1.04,1.04,251,5.16,STAR,169,SAVE
evt_00844,S_030,2024-01-22,GAME,VITORIA SC,54,CB,BOUNCE,93,0.87,0.99,276,5.91,BLOCK,175,SAVE
evt_00845,S_030,2024-01-22,GAME,VITORIA SC,57,RW,JUMP,87,0.49,1.72,396,1.8,SPLIT,156,GOAL
evt_00846,S_031,2024-01-25,GAME,PÓVOA AC,1,PV,LOB,78,0.61,0.62,214,5.69,BLOCK,148,SAVE
evt_00847,S_031,2024-01-25,GAME,PÓVOA AC,3,RW,BOUNCE,77,0.41,0.14,498,1.11,BASIC,135,GOAL
evt_00848,S_031,2024-01-25,GAME,PÓVOA AC,6,RB,BOUNCE,105,2.87,1.6,333,3.0,SPLIT,153,GOAL
evt_00849,S_031,2024-01-25,GAME,PÓVOA AC,9,RW,JUMP,79,0.32,1.77,379,1.92,BASIC,132,GOAL
evt_00850,S_031,2024-01-25,GAME,PÓVOA AC,12,LW,BOUNCE,92,1.1,0.68,220,4.17,KICK,156,SAVE
evt_00851,S_031,2024-01-25,GAME,PÓVOA AC,15,RB,LOB,98,0.36,1.61,416,3.15,BASIC,158,GOAL
evt_00852,S_031,2024-01-25,GAME,PÓVOA AC,18,PV,7M,89,1.37,1.01,236,5.62,STAR,160,SAVE
evt_00853,S_031,2024-01-25,GAME,PÓVOA AC,21,LW,LOB,90,2.71,1.76,347,3.14,BASIC,150,GOAL
evt_00854,S_031,2024-01-25,GAME,PÓVOA AC,24,CB,7M,102,2.51,0.45,329,3.14,BASIC,164,GOAL
evt_00855,S_031,2024-01-25,GAME,PÓVOA AC,27,CB,HIP,89,1.1,0.93,337,1.98,BASIC,163,MISS
evt_00856,S_031,2024-01-25,GAME,PÓVOA AC,30,CB,BOUNCE,102,0.12,0.36,390,1.75,SPLIT,150,GOAL
evt_00857,S_031,2024-01-25,GAME,PÓVOA AC,33,RW,HIP,85,0.47,0.39,383,1.81,BASIC,155,GOAL
evt_00858,S_031,2024-01-25,GAME,PÓVOA AC,36,CB,LOB,109,2.15,0.78,212,5.6,SPLIT,164,SAVE
evt_00859,S_031,2024-01-25,GAME,PÓVOA AC,39,CB,7M,71,1.79,0.54,211,3.87,SPLIT,147,SAVE
evt_00860,S_031,2024-01-25,GAME,PÓVOA AC,42,LW,HIP,91,0.34,0.33,333,1.7,BASIC,152,GOAL
evt_00861,S_031,2024-01-25,GAME,PÓVOA AC,45,RB,7M,90,0.84,0.97,397,1.63,BASIC,162,MISS
evt_00862,S_031,2024-01-25,GAME,PÓVOA AC,48,LB,JUMP,100,2.9,1.68,312,3.0,SPLIT,151,GOAL
evt_00863,S_031,2024-01-25,GAME,PÓVOA AC,51,CB,LOB,82,0.96,0.74,325,2.91,BASIC,151,MISS
evt_00864,S_031,2024-01-25,GAME,PÓVOA AC,54,RB,JUMP,93,0.18,1.72,371,1.5,SPLIT,176,GOAL
evt_00865,S_031,2024-01-25,GAME,PÓVOA AC,57,LB,LOB,108,0.82,0.82,223,5.84,BLOCK,170,SAVE
evt_00866,S_032,2024-01-28,GAME,AGUAS SANTAS,1,PV,LOB,90,2.83,1.66,329,1.49,SPLIT,137,GOAL
evt_00867,S_032,2024-01-28,GAME,AGUAS SANTAS,2,CB,BOUNCE,102,2.78,0.4,376,2.26,SPLIT,145,GOAL
evt_00868,S_032,2024-01-28,GAME,AGUAS SANTAS,5,LB,BOUNCE,95,1.2,0.66,210,5.88,SPLIT,144,SAVE
evt_00869,S_032,2024-01-28,GAME,AGUAS SANTAS,8,PV,HIP,107,0.87,1.17,237,4.88,KICK,126,SAVE
evt_00870,S_032,2024-01-28,GAME,AGUAS SANTAS,10,LW,HIP,107,2.23,0.73,230,5.15,BASIC,144,SAVE
evt_00871,S_032,2024-01-28,GAME,AGUAS SANTAS,13,PV,7M,94,0.64,1.25,185,3.94,BASIC,127,SAVE
evt_00872,S_032,2024-01-28,GAME,AGUAS SANTAS,16,CB,HIP,87,0.42,1.85,369,2.98,BASIC,152,GOAL
evt_00873,S_032,2024-01-28,GAME,AGUAS SANTAS,19,PV,LOB,88,0.12,0.12,439,1.11,BASIC,156,GOAL
evt_00874,S_032,2024-01-28,GAME,AGUAS SANTAS,21,LB,7M,97,2.78,1.52,418,1.16,SPLIT,135,GOAL
evt_00875,S_032,2024-01-28,GAME,AGUAS SANTAS,24,PV,7M,98,0.23,1.81,380,1.82,BASIC,138,GOAL
evt_00876,S_032,2024-01-28,GAME,AGUAS SANTAS,27,CB,7M,85,1.17,1.33,197,3.68,SPLIT,157,SAVE
evt_00877,S_032,2024-01-28,GAME,AGUAS SANTAS,30,RB,7M,103,2.74,0.29,399,1.1,BASIC,143,GOAL
evt_00878,S_032,2024-01-28,GAME,AGUAS SANTAS,32,RW,7M,76,1.09,1.15,325,1.78,BASIC,159,MISS
evt_00879,S_032,2024-01-28,GAME,AGUAS SANTAS,35,RW,HIP,84,1.23,0.97,238,4.14,KICK,148,SAVE
evt_00880,S_032,2024-01-28,GAME,AGUAS SANTAS,38,LW,LOB,71,0.87,0.57,383,1.81,BASIC,167,MISS
evt_00881,S_032,2024-01-28,GAME,AGUAS SANTAS,40,RW,HIP,93,0.12,1.82,324,1.13,BASIC,156,GOAL
evt_00882,S_032,2024-01-28,GAME,AGUAS SANTAS,43,LW,HIP,103,2.85,1.65,423,3.07,BASIC,169,GOAL
evt_00883,S_032,2024-01-28,GAME,AGUAS SANTAS,46,CB,7M,89,2.78,0.42,404,2.76,BASIC,150,GOAL
evt_00884,S_032,2024-01-28,GAME,AGUAS SANTAS,49,LW,LOB,89,2.77,0.29,496,2.49,BASIC,152,GOAL
evt_00885,S_032,2024-01-28,GAME,AGUAS SANTAS,51,LB,LOB,106,2.77,1.58,376,1.03,BASIC,162,GOAL
evt_00886,S_032,2024-01-28,GAME,AGUAS SANTAS,54,PV,LOB,101,1.79,0.76,239,3.7,KICK,164,SAVE
evt_00887,S_032,2024-01-28,GAME,AGUAS SANTAS,57,RB,HIP,74,0.63,1.1,212,1.3,BASIC,158,MISS
evt_00888,S_033,2024-01-31,GAME,VITORIA SC,1,LW,JUMP,102,1.63,1.45,222,2.47,BASIC,134,MISS
evt_00889,S_033,2024-01-31,GAME,VITORIA SC,1,RB,7M,105,2.78,1.59,318,2.22,SPLIT,129,GOAL
evt_00890,S_033,2024-01-31,GAME,VITORIA SC,3,LB,LOB,87,0.47,1.59,355,2.4,BASIC,121,GOAL
evt_00891,S_033,2024-01-31,GAME,VITORIA SC,5,CB,7M,107,1.83,0.93,349,2.86,BASIC,133,MISS
evt_00892,S_033,2024-01-31,GAME,VITORIA SC,7,RW,JUMP,80,0.84,1.08,258,3.7,KICK,135,SAVE
evt_00893,S_033,2024-01-31,GAME,VITORIA SC,8,PV,JUMP,107,0.61,1.38,275,3.92,BLOCK,130,SAVE
evt_00894,S_033,2024-01-31,GAME,VITORIA SC,10,RW,LOB,78,0.49,0.44,433,2.23,BASIC,142,GOAL
evt_00895,S_033,2024-01-31,GAME,VITORIA SC,12,RB,BOUNCE,95,0.1,0.2,309,2.0,SPLIT,153,GOAL
evt_00896,S_033,2024-01-31,GAME,VITORIA SC,14,PV,JUMP,97,1.7,1.08,213,5.4,KICK,140,SAVE
evt_00897,S_033,2024-01-31,GAME,VITORIA SC,15,CB,HIP,100,2.68,1.52,356,2.35,SPLIT,150,GOAL
evt_00898,S_033,2024-01-31,GAME,VITORIA SC,17,RB,JUMP,76,0.27,0.32,293,1.66,SPLIT,151,GOAL
evt_00899,S_033,2024-01-31,GAME,VITORIA SC,19,CB,JUMP,87,2.45,1.34,213,4.14,BASIC,160,SAVE
evt_00900,S_033,2024-01-31,GAME,VITORIA SC,21,PV,7M,87,0.11,0.37,345,2.74,SPLIT,161,GOAL
evt_00901,S_033,2024-01-31,GAME,VITORIA SC,22,RB,HIP,96,2.84,1.67,470,1.79,BASIC,151,GOAL
evt_00902,S_033,2024-01-31,GAME,VITORIA SC,24,LW,BOUNCE,71,0.95,0.79,278,3.99,SPLIT,135,SAVE
evt_00903,S_033,2024-01-31,GAME,VITORIA SC,26,CB,BOUNCE,84,1.03,0.66,239,5.48,BLOCK,158,SAVE
evt_00904,S_033,2024-01-31,GAME,VITORIA SC,28,RB,BOUNCE,72,0.57,1.32,248,4.86,KICK,157,SAVE
evt_00905,S_033,2024-01-31,GAME,VITORIA SC,30,CB,LOB,78,0.98,1.47,270,3.55,BLOCK,160,SAVE
evt_00906,S_033,2024-01-31,GAME,VITORIA SC,31,RB,7M,95,2.8,1.72,498,3.2,BASIC,155,GOAL
evt_00907,S_033,2024-01-31,GAME,VITORIA SC,33,CB,7M,70,2.5,1.9,393,2.95,BASIC,145,GOAL
evt_00908,S_033,2024-01-31,GAME,VITORIA SC,35,CB,JUMP,83,2.86,1.77,291,3.11,BASIC,141,GOAL
evt_00909,S_033,2024-01-31,GAME,VITORIA SC,37,LW,JUMP,77,2.87,0.31,378,2.94,SPLIT,157,GOAL
evt_00910,S_033,2024-01-31,GAME,VITORIA SC,38,RB,HIP,81,2.37,0.63,243,5.96,KICK,161,SAVE
evt_00911,S_033,2024-01-31,GAME,VITORIA SC,40,CB,7M,99,0.59,0.5,290,2.12,BASIC,168,MISS
evt_00912,S_033,2024-01-31,GAME,VITORIA SC,42,LB,LOB,74,2.11,0.85,274,3.66,KICK,147,SAVE
evt_00913,S_033,2024-01-31,GAME,VITORIA SC,44,LB,JUMP,76,0.34,1.52,320,1.68,BASIC,150,GOAL
evt_00914,S_033,2024-01-31,GAME,VITORIA SC,45,LW,BOUNCE,102,2.47,1.34,255,4.51,SPLIT,154,SAVE
evt_00915,S_033,2024-01-31,GAME,VITORIA SC,47,CB,BOUNCE,94,2.65,0.4,411,1.62,BASIC,174,GOAL
evt_00916,S_033,2024-01-31,GAME,VITORIA SC,49,RB,LOB,73,2.65,0.48,396,2.73,BASIC,165,GOAL
evt_00917,S_033,2024-01-31,GAME,VITORIA SC,51,LW,7M,70,2.02,1.44,363,1.22,BASIC,171,MISS
evt_00918,S_033,2024-01-31,GAME,VITORIA SC,52,LB,BOUNCE,97,0.12,1.53,335,1.56,SPLIT,163,GOAL
evt_00919,S_033,2024-01-31,GAME,VITORIA SC,54,LW,LOB,78,0.27,0.18,344,3.14,SPLIT,173,GOAL
evt_00920,S_033,2024-01-31,GAME,VITORIA SC,56,CB,LOB,109,2.42,0.83,185,4.81,BASIC,159,SAVE
evt_00921,S_033,2024-01-31,GAME,VITORIA SC,58,LB,BOUNCE,84,2.82,0.36,315,1.28,BASIC,153,GOAL
evt_00922,S_034,2024-02-04,TRAINING,N/A,1,CB,JUMP,97,2.83,1.6,384,2.2,BASIC,114,GOAL
evt_00923,S_034,2024-02-04,TRAINING,N/A,2,RB,7M,106,1.72,1.0,333,1.87,BASIC,116,MISS
evt_00924,S_034,2024-02-04,TRAINING,N/A,5,PV,JUMP,100,0.91,1.21,223,5.5,BASIC,119,SAVE
evt_00925,S_034,2024-02-04,TRAINING,N/A,7,CB,LOB,103,2.63,1.73,291,1.33,SPLIT,109,GOAL
evt_00926,S_034,2024-02-04,TRAINING,N/A,10,PV,7M,110,0.29,0.11,433,2.41,SPLIT,119,GOAL
evt_00927,S_034,2024-02-04,TRAINING,N/A,12,RB,BOUNCE,77,2.74,0.5,316,2.25,BASIC,135,GOAL
evt_00928,S_034,2024-02-04,TRAINING,N/A,15,LB,LOB,79,2.83,1.51,484,1.27,SPLIT,116,GOAL
evt_00929,S_034,2024-02-04,TRAINING,N/A,18,PV,BOUNCE,93,1.43,1.0,261,4.02,SPLIT,133,SAVE
evt_00930,S_034,2024-02-04,TRAINING,N/A,20,LW,7M,78,2.85,0.42,392,2.37,SPLIT,118,GOAL
evt_00931,S_034,2024-02-04,TRAINING,N/A,23,CB,7M,90,0.65,0.55,267,4.12,STAR,121,SAVE
evt_00932,S_034,2024-02-04,TRAINING,N/A,25,RW,7M,103,2.31,0.5,249,2.52,BASIC,143,MISS
evt_00933,S_034,2024-02-04,TRAINING,N/A,28,LB,HIP,85,0.57,1.18,263,4.12,KICK,125,SAVE
evt_00934,S_034,2024-02-04,TRAINING,N/A,30,CB,JUMP,102,0.92,1.04,283,2.61,BASIC,140,MISS
evt_00935,S_034,2024-02-04,TRAINING,N/A,33,RW,HIP,78,0.28,1.86,491,1.59,BASIC,123,GOAL
evt_00936,S_034,2024-02-04,TRAINING,N/A,36,RB,7M,88,1.0,0.52,182,4.57,BASIC,138,SAVE
evt_00937,S_034,2024-02-04,TRAINING,N/A,38,LB,JUMP,101,0.25,1.64,310,1.15,BASIC,134,GOAL
evt_00938,S_034,2024-02-04,TRAINING,N/A,41,LB,HIP,77,2.61,1.6,474,3.06,SPLIT,139,GOAL
evt_00939,S_034,2024-02-04,TRAINING,N/A,43,CB,7M,90,2.82,1.83,374,3.36,SPLIT,126,GOAL
evt_00940,S_034,2024-02-04,TRAINING,N/A,46,CB,LOB,74,0.8,0.8,198,4.72,STAR,154,SAVE
evt_00941,S_034,2024-02-04,TRAINING,N/A,48,RW,HIP,110,1.24,1.45,380,2.35,BASIC,137,MISS
evt_00942,S_034,2024-02-04,TRAINING,N/A,51,CB,LOB,97,2.16,0.58,232,1.12,BASIC,159,MISS
evt_00943,S_034,2024-02-04,TRAINING,N/A,54,PV,7M,90,2.71,0.3,472,1.97,SPLIT,136,GOAL
evt_00944,S_034,2024-02-04,TRAINING,N/A,56,LW,HIP,85,0.43,0.29,476,1.32,BASIC,157,GOAL
evt_00945,S_034,2024-02-04,TRAINING,N/A,59,RB,HIP,72,0.37,0.44,313,3.21,SPLIT,156,GOAL
evt_00946,S_034,2024-02-04,TRAINING,N/A,61,PV,BOUNCE,110,2.57,0.22,463,2.8,SPLIT,139,GOAL
evt_00947,S_034,2024-02-04,TRAINING,N/A,64,RW,HIP,75,1.52,1.11,369,2.03,BASIC,163,MISS
evt_00948,S_034,2024-02-04,TRAINING,N/A,66,RB,JUMP,90,2.6,1.79,346,2.62,BASIC,156,GOAL
evt_00949,S_034,2024-02-04,TRAINING,N/A,69,RW,BOUNCE,70,0.35,1.76,420,3.29,SPLIT,160,GOAL
evt_00950,S_034,2024-02-04,TRAINING,N/A,72,CB,LOB,95,1.81,1.32,262,5.2,KICK,160,SAVE
evt_00951,S_034,2024-02-04,TRAINING,N/A,74,RB,JUMP,110,2.34,1.38,188,5.17,BASIC,166,SAVE
evt_00952,S_034,2024-02-04,TRAINING,N/A,77,RB,7M,93,1.92,0.84,366,2.16,BASIC,162,MISS
evt_00953,S_034,2024-02-04,TRAINING,N/A,79,LW,JUMP,73,0.92,1.14,278,5.17,SPLIT,160,SAVE
evt_00954,S_034,2024-02-04,TRAINING,N/A,82,CB,7M,108,2.35,1.37,202,3.68,BASIC,168,SAVE
evt_00955,S_034,2024-02-04,TRAINING,N/A,84,PV,BOUNCE,94,0.26,1.85,494,2.73,SPLIT,179,GOAL
evt_00956,S_034,2024-02-04,TRAINING,N/A,87,LW,7M,74,0.24,1.83,296,1.87,BASIC,170,GOAL
evt_00957,S_035,2024-02-07,GAME,MARÍTIMO,1,RW,BOUNCE,106,1.13,0.63,217,4.65,SPLIT,134,SAVE
evt_00958,S_035,2024-02-07,GAME,MARÍTIMO,3,LW,BOUNCE,85,2.85,0.35,295,2.17,BASIC,122,GOAL
evt_00959,S_035,2024-02-07,GAME,MARÍTIMO,6,LB,HIP,81,1.17,1.1,374,1.43,BASIC,128,MISS
evt_00960,S_035,2024-02-07,GAME,MARÍTIMO,10,CB,BOUNCE,108,0.26,1.85,433,2.58,BASIC,150,GOAL
evt_00961,S_035,2024-02-07,GAME,MARÍTIMO,13,RB,7M,97,1.33,0.9,188,5.68,SPLIT,150,SAVE
evt_00962,S_035,2024-02-07,GAME,MARÍTIMO,16,PV,LOB,84,0.34,1.63,479,2.06,SPLIT,146,GOAL
evt_00963,S_035,2024-02-07,GAME,MARÍTIMO,20,CB,JUMP,105,0.1,1.58,483,1.39,BASIC,137,GOAL
evt_00964,S_035,2024-02-07,GAME,MARÍTIMO,23,RB,LOB,110,1.04,1.43,252,4.46,KICK,141,SAVE
evt_00965,S_035,2024-02-07,GAME,MARÍTIMO,26,RB,JUMP,77,0.82,1.26,258,4.21,KICK,152,SAVE
evt_00966,S_035,2024-02-07,GAME,MARÍTIMO,30,LW,BOUNCE,71,1.37,0.99,204,5.88,BASIC,154,SAVE
evt_00967,S_035,2024-02-07,GAME,MARÍTIMO,33,LB,JUMP,92,0.22,1.85,402,1.88,SPLIT,154,GOAL
evt_00968,S_035,2024-02-07,GAME,MARÍTIMO,36,LW,BOUNCE,103,0.39,1.89,294,3.04,BASIC,144,GOAL
evt_00969,S_035,2024-02-07,GAME,MARÍTIMO,40,LB,7M,109,1.62,1.1,237,4.49,BLOCK,150,SAVE
evt_00970,S_035,2024-02-07,GAME,MARÍTIMO,43,LW,LOB,85,2.57,0.23,325,3.03,BASIC,149,GOAL
evt_00971,S_035,2024-02-07,GAME,MARÍTIMO,46,CB,JUMP,99,2.54,0.25,343,1.76,SPLIT,163,GOAL
evt_00972,S_035,2024-02-07,GAME,MARÍTIMO,50,PV,HIP,92,0.15,1.71,478,2.76,SPLIT,171,GOAL
evt_00973,S_035,2024-02-07,GAME,MARÍTIMO,53,LW,7M,108,0.75,1.18,399,1.75,BASIC,157,MISS
evt_00974,S_035,2024-02-07,GAME,MARÍTIMO,56,CB,7M,94,0.34,1.67,447,3.34,SPLIT,156,GOAL
evt_00975,S_036,2024-02-14,TRAINING,N/A,1,CB,HIP,88,1.68,0.68,275,4.04,BLOCK,120,SAVE
evt_00976,S_036,2024-02-14,TRAINING,N/A,2,CB,BOUNCE,79,0.15,1.55,380,1.6,BASIC,121,GOAL
evt_00977,S_036,2024-02-14,TRAINING,N/A,5,CB,JUMP,83,1.15,1.06,211,4.37,STAR,113,SAVE
evt_00978,S_036,2024-02-14,TRAINING,N/A,8,LW,LOB,103,1.56,1.22,181,4.78,BLOCK,134,SAVE
evt_00979,S_036,2024-02-14,TRAINING,N/A,11,PV,HIP,80,2.82,1.81,466,1.37,BASIC,134,GOAL
evt_00980,S_036,2024-02-14,TRAINING,N/A,14,RW,7M,101,2.54,1.86,408,2.81,SPLIT,114,GOAL
evt_00981,S_036,2024-02-14,TRAINING,N/A,16,RW,HIP,84,0.1,1.86,319,3.38,BASIC,114,GOAL
evt_00982,S_036,2024-02-14,TRAINING,N/A,19,RW,JUMP,92,1.51,0.54,199,5.25,BLOCK,134,SAVE
evt_00983,S_036,2024-02-14,TRAINING,N/A,22,LW,HIP,77,1.79,0.91,254,5.06,STAR,112,SAVE
evt_00984,S_036,2024-02-14,TRAINING,N/A,25,PV,JUMP,102,1.5,0.64,192,5.08,BLOCK,122,SAVE
evt_00985,S_036,2024-02-14,TRAINING,N/A,28,RB,BOUNCE,89,0.79,0.76,212,2.76,BASIC,132,MISS
evt_00986,S_036,2024-02-14,TRAINING,N/A,30,RB,BOUNCE,109,0.46,0.22,498,1.92,SPLIT,131,GOAL
evt_00987,S_036,2024-02-14,TRAINING,N/A,33,RB,HIP,78,2.7,1.63,394,1.61,SPLIT,146,GOAL
evt_00988,S_036,2024-02-14,TRAINING,N/A,36,LB,BOUNCE,95,2.51,0.33,322,2.98,SPLIT,142,GOAL
evt_00989,S_036,2024-02-14,TRAINING,N/A,39,PV,HIP,77,1.91,1.19,307,2.23,BASIC,135,MISS
evt_00990,S_036,2024-02-14,TRAINING,N/A,42,LB,BOUNCE,82,0.86,1.2,270,5.7,BLOCK,139,SAVE
evt_00991,S_036,2024-02-14,TRAINING,N/A,45,PV,JUMP,87,1.33,0.79,358,1.94,BASIC,131,MISS
evt_00992,S_036,2024-02-14,TRAINING,N/A,47,RW,JUMP,97,1.18,0.59,276,2.81,BASIC,132,MISS
evt_00993,S_036,2024-02-14,TRAINING,N/A,50,PV,7M,92,0.45,1.82,441,2.35,SPLIT,139,GOAL
evt_00994,S_036,2024-02-14,TRAINING,N/A,53,LB,JUMP,80,0.23,1.66,354,2.96,BASIC,137,GOAL
evt_00995,S_036,2024-02-14,TRAINING,N/A,56,LW,LOB,77,2.79,1.55,495,2.8,BASIC,153,GOAL
evt_00996,S_036,2024-02-14,TRAINING,N/A,59,RB,BOUNCE,93,2.79,1.84,296,1.27,SPLIT,140,GOAL
evt_00997,S_036,2024-02-14,TRAINING,N/A,61,RB,HIP,86,2.59,1.68,384,1.16,BASIC,143,GOAL
evt_00998,S_036,2024-02-14,TRAINING,N/A,64,LB,JUMP,97,2.69,1.76,344,1.22,BASIC,160,GOAL
evt_00999,S_036,2024-02-14,TRAINING,N/A,67,RW,LOB,72,2.59,0.15,399,2.07,SPLIT,167,GOAL
evt_01000,S_036,2024-02-14,TRAINING,N/A,70,LB,LOB,95,0.99,1.45,236,4.11,BASIC,162,SAVE
evt_01001,S_036,2024-02-14,TRAINING,N/A,73,LB,HIP,102,0.62,1.21,204,5.84,KICK,164,SAVE
evt_01002,S_036,2024-02-14,TRAINING,N/A,75,LB,LOB,82,1.73,1.11,199,5.72,KICK,156,SAVE
evt_01003,S_036,2024-02-14,TRAINING,N/A,78,RW,HIP,72,0.24,0.15,390,1.12,SPLIT,165,GOAL
evt_01004,S_036,2024-02-14,TRAINING,N/A,81,LB,LOB,87,1.73,0.96,248,5.9,BLOCK,147,SAVE
evt_01005,S_036,2024-02-14,TRAINING,N/A,84,RB,BOUNCE,89,0.36,1.51,479,1.29,SPLIT,149,GOAL
evt_01006,S_036,2024-02-14,TRAINING,N/A,87,LW,HIP,104,0.74,0.65,273,4.55,KICK,173,SAVE
evt_01007,S_037,2024-02-17,TRAINING,N/A,1,CB,7M,85,0.84,1.11,277,4.54,BASIC,116,SAVE
evt_01008,S_037,2024-02-17,TRAINING,N/A,4,LB,BOUNCE,80,2.64,1.66,393,1.25,BASIC,106,GOAL
evt_01009,S_037,2024-02-17,TRAINING,N/A,9,LB,LOB,71,2.62,0.29,294,3.25,BASIC,114,GOAL
evt_01010,S_037,2024-02-17,TRAINING,N/A,14,LW,JUMP,108,0.26,0.15,457,1.5,BASIC,111,GOAL
evt_01011,S_037,2024-02-17,TRAINING,N/A,18,PV,JUMP,93,1.77,1.26,206,5.15,BASIC,122,SAVE
evt_01012,S_037,2024-02-17,TRAINING,N/A,23,RW,BOUNCE,95,2.53,1.51,372,2.52,BASIC,117,GOAL
evt_01013,S_037,2024-02-17,TRAINING,N/A,28,LW,BOUNCE,107,2.86,1.65,493,2.41,BASIC,124,GOAL
evt_01014,S_037,2024-02-17,TRAINING,N/A,33,RB,LOB,87,0.91,0.76,207,4.04,BASIC,146,SAVE
evt_01015,S_037,2024-02-17,TRAINING,N/A,37,PV,LOB,106,1.15,1.42,290,1.88,BASIC,139,MISS
evt_01016,S_037,2024-02-17,TRAINING,N/A,42,LB,LOB,72,2.02,1.4,227,4.72,BLOCK,153,SAVE
evt_01017,S_037,2024-02-17,TRAINING,N/A,47,RB,HIP,106,0.44,0.35,382,1.68,SPLIT,140,GOAL
evt_01018,S_037,2024-02-17,TRAINING,N/A,52,RB,BOUNCE,82,2.84,0.23,479,2.5,SPLIT,150,GOAL
evt_01019,S_037,2024-02-17,TRAINING,N/A,56,RW,HIP,108,1.95,1.1,236,4.2,SPLIT,139,SAVE
evt_01020,S_037,2024-02-17,TRAINING,N/A,61,RB,HIP,104,2.64,0.23,354,1.86,SPLIT,161,GOAL
evt_01021,S_037,2024-02-17,TRAINING,N/A,66,LB,7M,85,1.7,1.28,216,5.88,BASIC,155,SAVE
evt_01022,S_037,2024-02-17,TRAINING,N/A,71,LB,JUMP,81,2.75,0.44,292,1.03,BASIC,143,GOAL
evt_01023,S_037,2024-02-17,TRAINING,N/A,75,LB,7M,108,0.66,0.79,263,5.43,BASIC,166,SAVE
evt_01024,S_037,2024-02-17,TRAINING,N/A,80,CB,7M,82,2.57,0.43,320,1.23,BASIC,167,GOAL
evt_01025,S_037,2024-02-17,TRAINING,N/A,85,LB,LOB,94,2.86,0.15,399,2.79,SPLIT,177,GOAL
evt_01026,S_038,2024-02-22,GAME,AGUAS SANTAS,1,PV,HIP,72,0.22,0.18,379,3.33,BASIC,127,GOAL
evt_01027,S_038,2024-02-22,GAME,AGUAS SANTAS,1,PV,7M,74,0.26,0.19,321,2.84,BASIC,135,GOAL
evt_01028,S_038,2024-02-22,GAME,AGUAS SANTAS,3,RB,LOB,95,1.1,0.76,234,3.55,BASIC,149,SAVE
evt_01029,S_038,2024-02-22,GAME,AGUAS SANTAS,5,PV,LOB,70,2.19,0.68,199,4.51,KICK,137,SAVE
evt_01030,S_038,2024-02-22,GAME,AGUAS SANTAS,6,CB,7M,74,2.9,1.65,407,2.66,BASIC,140,GOAL
evt_01031,S_038,2024-02-22,GAME,AGUAS SANTAS,8,RB,HIP,110,1.6,1.35,212,4.9,BLOCK,149,SAVE
evt_01032,S_038,2024-02-22,GAME,AGUAS SANTAS,10,PV,BOUNCE,83,2.65,1.89,413,3.33,SPLIT,154,GOAL
evt_01033,S_038,2024-02-22,GAME,AGUAS SANTAS,12,RW,7M,75,1.79,1.28,274,3.57,BASIC,146,SAVE
evt_01034,S_038,2024-02-22,GAME,AGUAS SANTAS,13,RB,BOUNCE,109,2.86,0.23,375,2.02,BASIC,153,GOAL
evt_01035,S_038,2024-02-22,GAME,AGUAS SANTAS,15,LB,7M,87,2.08,0.54,243,4.03,STAR,155,SAVE
evt_01036,S_038,2024-02-22,GAME,AGUAS SANTAS,17,LB,7M,95,2.38,0.73,238,4.76,SPLIT,147,SAVE
evt_01037,S_038,2024-02-22,GAME,AGUAS SANTAS,18,CB,7M,85,1.81,1.49,258,4.89,BLOCK,131,SAVE
evt_01038,S_038,2024-02-22,GAME,AGUAS SANTAS,20,LB,JUMP,87,0.33,1.9,428,2.98,SPLIT,150,GOAL
evt_01039,S_038,2024-02-22,GAME,AGUAS SANTAS,22,RB,HIP,85,2.51,0.18,317,1.81,BASIC,146,GOAL
evt_01040,S_038,2024-02-22,GAME,AGUAS SANTAS,24,LB,7M,107,2.61,0.16,488,1.49,BASIC,137,GOAL
evt_01041,S_038,2024-02-22,GAME,AGUAS SANTAS,25,RB,JUMP,85,2.88,0.33,499,1.78,BASIC,135,GOAL
evt_01042,S_038,2024-02-22,GAME,AGUAS SANTAS,27,RB,HIP,104,2.88,0.23,344,1.22,SPLIT,149,GOAL
evt_01043,S_038,2024-02-22,GAME,AGUAS SANTAS,29,LB,7M,93,2.61,0.26,300,3.28,SPLIT,164,GOAL
evt_01044,S_038,2024-02-22,GAME,AGUAS SANTAS,30,CB,7M,90,0.34,1.57,500,2.52,SPLIT,161,GOAL
evt_01045,S_038,2024-02-22,GAME,AGUAS SANTAS,32,RB,BOUNCE,83,0.59,0.93,346,1.52,BASIC,163,MISS
evt_01046,S_038,2024-02-22,GAME,AGUAS SANTAS,34,PV,BOUNCE,90,0.64,0.72,267,4.1,STAR,153,SAVE
